time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1200000000000023,-1.7069138432178932,-0.37707582329700123,20.70051341429424,0.07752676539643044,6.163938601543988,0.0,-0.4352844155899932,0.2351844846968678,5.762150304366013,0.061329874948112505,-0.14123289049059312,0.0,430.318634014688,431.73328404720303,429.78002018392436,429.94892146277067
3.1800000000000024,-1.730886591505962,-0.3615534500214953,21.046614420238964,0.08131378039390569,6.1560664360151485,0.0,-0.36308093183030177,0.28254976202957544,5.7743629123032845,0.06646928426276591,-0.11632899213672979,0.0,439.4767914679156,441.5201101385576,441.51479837825127,441.9416041995567
3.2400000000000024,-1.7501528693660817,-0.34297254895620394,21.395230366999726,0.08530610637353941,6.149002350950102,0.0,-0.27847544544437197,0.33716629769433315,5.845663093620991,0.06667730121378573,-0.12070291453307283,0.0,459.5042844592254,459.1453898876594,460.905790607055,460.9253550762459
3.3000000000000025,-1.7638208075389403,-0.32079866316377414,21.750859311086003,0.08935057596949303,6.141706093440632,0.0,-0.17641547942126576,0.40232766155282884,6.007623040514917,0.0688295589427668,-0.12346899274138577,0.0,488.06912476119004,487.8506776823165,488.5878911444936,488.7513026403098
3.3600000000000025,-1.7716804327111813,-0.29492807545749755,22.1128227492729,0.09343803882065771,6.1342280946337215,0.0,-0.08489466031204301,0.460378165011479,6.057381595581866,0.06667611357923516,-0.1270674247114198,0.0,456.2023978778632,455.90123439397274,457.18537788269464,457.01708501033966
3.4200000000000026,-1.7742008917580425,-0.2656840776824801,22.475773090950128,0.09777424761087516,6.1264636617487795,0.0,0.0015542914631727044,0.5147711650196524,6.0408598364744055,0.08159741079566327,-0.134547799297585,0.0,437.10685255544774,436.4671835634593,435.3374409436134,436.5885287615512
3.4800000000000026,-1.7714677976666775,-0.2331446513005171,22.83726491830295,0.10291421687503988,6.119489050120853,0.0,0.09019383808869838,0.5702916907205388,6.008825851732788,0.09276026003845173,-0.09362054607859899,0.0,429.9202401757368,433.3610890070558,430.9319102123168,431.88090755709476
3.5400000000000027,-1.7632370800170638,-0.19714753903400853,23.19719630726806,0.1084823758765685,6.114214512411314,0.0,0.1846470904777673,0.6300746450470659,5.988773586726744,0.09288723348971209,-0.07841866178487862,0.0,434.8029200704813,436.06819840321276,435.7061895472035,435.72426372375696
3.6000000000000028,-1.749245280693123,-0.15746788723590485,23.55591076985899,0.11483206488270081,6.109961619198966,0.0,0.2821458715842792,0.6930816714273788,5.968252951368265,0.12375355078569462,-0.05896738063771842,0.0,435.049024502525,436.6708683208724,434.20068604043075,436.79259403861056
3.660000000000003,-1.728560562578362,-0.11338851878399725,23.917716371696674,0.12239957235302157,6.105951079029239,0.0,0.4076222156581857,0.7769218868446415,6.091000622996219,0.1304859650248491,-0.09128407720100225,0.0,481.84039616444534,479.38723346043514,480.7306363395646,481.2537238208439
